text,label
"Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again, any time I click the ball it acts like a left click. @Apple",neutral
#twitter off me llama mi camita jajaja..,irrelevant
"RT @WhoresofYore: I’m think it says Phil Cunt was a ‘boatsman’ (top listing), but I could be wrong. Do let me know if you read this differe…",negative
RT @KbWorks: @gjdijkman gefelicteerd #microsoft #bizspark,irrelevant
#Microsoft lanza sitio oficial de #Skype http://t.co/DdKFEWQb visto en #Bolivia,irrelevant
"RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!",neutral
"Segun lo que me explicarón, fue victima de un hackeo #Twitter",irrelevant
Ya Me voy Adios! #twitter por que esta muy Fome :S,irrelevant
"RT @twandroid: C'est quand même une conférence, où on n'attend pas 1h30 pour avoir une nouveauté.... #google #nexusprime",irrelevant
Surfactants pdf ebook:  http://t.co/mnPp2jjm #google,irrelevant
"RT @2lah3: I'm wondering how many of you will be drowning in debt if alcohol companies connect the pipes just like water and let you drink,…",negative
"Is the sound of compliments that sound
more like obituaries #microsoft",negative
"@nataliagdl1207 hahahaha bby, obviamente no es para ti, ni para nadie en #Twitter",irrelevant
Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s,positive
Even on the nights I went up I used to think I was trash because I would slip up transitions nshit between jokes bu… https://t.co/MsokkEWPut,negative
#Microsoft freezes some #Xbox accounts after hack reports - http://t.co/w051BfS0  via @CanadaIT,negative
New #70-680 #Exam #Questions are available @techxams http://t.co/S0VxsRuU #Microsoft,neutral
"RT @ihaberplus: Dijitalde 4 ödül Türkiye'nin!                                   #microsoft #bug #yahoo 
http://t.co/xwm15RVQ",irrelevant
"@Apple to shut stores!!! C'mon, Only Wednesday for @SteveJobs memorial.",neutral
RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/iuaa4yuE,neutral
@Apple why no Macbook mirroring onto AppleTV via #Airplay?,neutral
"RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ...",negative
#TroyHopson needs a #twitter. Swear,neutral
RT @twandroid: Partage d'apps en NFC #google #nexusprime,irrelevant
We need dates! #google #samsung #launchfail,negative
#Microsoft announces two new Xbox 360 holiday bundles http://t.co/GgLwTSlT,neutral
RT @Anyelius12: RT @Yonopienso_: RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: ¿Que le paso a Osmel?xD.,irrelevant
#Google's like my wife - searches things for me and completes my sentences.,positive
Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/Jrc4qstJ,neutral
Smh at @ItsTheSituation for trying to cut in line for a 4S. Cmon mayne if @Apple's cofounder stood in line then you are too.,neutral
BRB #twitter;p,neutral
#Apple vs #Microsoft: Two Opposite Approaches to Building an OS http://t.co/ZAMoDZ9O #Windows8 #OSX #iOS5,neutral
"Dropbox, el servicio de almacenamiento en la nube, por las nubes http://t.co/QJ73xjlE #web #microsoft #tecnologia",irrelevant
"@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol, I'm Just Sayin!!",neutral
"Sucks that I just threw down $3 for a panorama app when #ICS will have it as standard. Oh #Google, you pleasant bastards, you!",neutral
Microsoft bitchslaps VMware in new paper - #Microsoft calls out #VMware for bogus benchmark numbers - http://t.co/dBsMa1Pb,neutral
cuando van a entender que el #twitter no es un chat jajajaja,irrelevant
.@apple thanks for fixing this... http://t.co/wTj1ogDO,positive
#Microsoft acquisition of #Skype has closed. http://t.co/Vbr0CPKr Will it be integrated this with #technology like #Exchange and #Outlook?,neutral
"RT @anelderlymeme: Go home namjoon you’re drunk.
#bts #namjoon #seokjin
(A DAY LATE BUT HAPPY BIRTHDAY NAMJOOOOOON!!!!!!) https://t.co/rIHF…",negative
"Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google",positive
Mi piace! Su Twitter è presente il servizio clienti di #Microsoft ! @MicrosoftAiuta,irrelevant
Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,negative
sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,negative
"So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone.",negative
#google #yahoo #bing 7 Lessons Learned Running an SEO Agency http://t.co/d7b2G1rW #seo #serps,irrelevant
"#Microsoft Research shows #Holodesk - looks like science fiction, but is science fact http://t.co/vv6ltkYp",positive
Surfactants pdf ebook:  http://t.co/JlzvsR9f #google,irrelevant
"#Nokia workers ask, is chief executive a #Microsoft mole? http://t.co/lWJP9GiU",negative
If u say u 100% REAL all the time...KILL YOURSELF ASAP!..Everybody have their fake moments so don't Front for #Twitter -----_________-------,neutral
waiting for Jacob @fairview @apple storeee,neutral
"Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip.",neutral
Did a quick video call test between two diff. #Android tablets using #Skype & it worked great! #Microsoft hasn't broken it yet.,neutral
"RT @Rparkerscience: What kind of monsters think this is acceptable?!?
Newsom Signs Bill to Amend Sex Offender Law Reducing Penalties For Se…",negative
Welcome Skype to the #Microsoft family. We can do amazing things together. http://t.co/YKCHtu8h #welcomeskype,positive
#Android Beam 好像很厲害！#Google #ICS,irrelevant
#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI,negative
"As an iPhone user, I think the Samsung Nexus Galaxy looks great. And Ice Cream Sandwich looks fantastic. http://t.co/Z9IDoNi7 #Google",positive
Reading: Android 4.0 'Ice Cream Sandwich' Features Announced By Google (HuffPost- Oct.18) #google http://t.co/wmqNPcLV,neutral
#Techno :  #Microsoft lanza sitio oficial de #Skype http://t.co/ynJoTWPI,irrelevant
"Everything Can Be A Digital Surface Now, Courtesy Microsoft, Carnegie Mellon http://t.co/6S7pKbjI #microsoft #carnegiemellon",neutral
"Congrats to the 5 big #winners of the ""Get certified-Get happy"" #Sweepstakes!  EZ log-in&gt;Contests&gt;Winners:  http://t.co/396AtoHF #Microsoft",neutral
@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!,positive
[iPad] iPad 1. Generation generalüberholt ab 389 € @Apple: Der Tablet von Apple bleibt weiterhin recht preisstab... http://t.co/h8ANhAVu,irrelevant
"@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone",negative
If you didn't know - Free #Microsoft #HTML5 @Webcamps on West Coast MountainView Redmond Portland check them out  http://t.co/L86OWQRE,positive
http://t.co/VgMYdlDS found article on  http://t.co/UAWHbOLz  Fake #Microsoft scammers lure users into #granting remote access to PCs,neutral
WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,neutral
RT @marcoagnoli: Belle le magliette che diamo a #SMAU in #Microsoft http://t.co/mU5iHlQi,irrelevant
We had the pleasure of hosting #AlbanyProMusica yesterday! They filmed for a performance that will be broadcast on… https://t.co/yc3zvnDSui,positive
RT @g123k: #kikitoutdur devant ICS #google #nexusprime,irrelevant
~~~~&gt; RT @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless,neutral
RT @twandroid: Possibilité de sauvegarder pour visionner hors-ligne #google #nexusprime,irrelevant
"#google #yahoo #bing Ballmer on Bing, Xbox, Apple...oh, and Yahoo, too http://t.co/CfHu4jBP #seo #serps",neutral
RT @Jackiebaaby_: #'s are  #for #twitter #NOT #facebook. Duuuuhhh,neutral
@phontigallo I've hit that level now. I fill up every time I go to the grocery store,negative
"vo sair daki do #twitter já :) só vo ver uns videos aki , e já to indo ,",irrelevant
#google Tutoriel: Comment faire une fermeture à glissière de fleurs: Ce que vous avez besoin: l’aigui... http://t.co/nMmedAlW #wikileaks,irrelevant
"@AhmadChildress There's simply no call for it. If I wanted to play a driving game, I'd play one.",positive
"Lmfao look at the argument I had with Siri !!
@ijustine @apple http://t.co/D4VjL7SI",positive
"جهاز من كل ثلاثه تحمل iOS 5
""@TechCrunch: iOS 5 Already Installed On 1 In 3 Eligible Devices http://t.co/2Hijv2LK by @grg"" @apple @ios5",irrelevant
"Validated that #Microsoft #iSCSI target in Win Server 8 works fine with #VMware #vSphere5 / ESXi5, no errors - more: http://t.co/6qnLWFt7",positive
"Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/qGxn8d2l",neutral
#Camilokas #Valelokas #Twitter@s y mi #LalyLoka Hasta mañana! Qe tengan lindos! Son increibles! LQM!! Mil bss =),irrelevant
GameFly's 'Under $20' sale has too many good values http://t.co/7eBTsjPW #3ds #deadspace2 #ds #lanoire #microsoft,irrelevant
New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE,neutral
"AsiaClassifiedToday: Canada Wheat Monopoly, Software Piracy, Swaps Rule: Compliance - Bloombe... http://t.co/2PylmiMs #asia #google #ads",irrelevant
"Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/SzchgKIf  #android #google",neutral
"nitee
#Twitter & #Followers",neutral
"#Microsoft's plan for bringing its #BI tools to iOS, Android, and Windows 8
devices
http://ww... Read more at http://t.co/bhhgh5QC",neutral
Hanging out at #Microsoft Commons with @VinceMayfield,neutral
"@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0( 
#itjustworks",negative
RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @Apple,neutral
(y) hipocritas! RT: si quieren pedirle algo a Dios oreeeen que el asi nos escucha... no que lo escriben por #facebook y #twitter -.-',irrelevant
#Microsoft convierte en táctil a cualquier superficie [VIDEO] http://t.co/RsXmVUxL,irrelevant
"Y @Apple? ""@BlackberryVzla: RIM anuncia más de 150 millones de dispositivos Vendidos, 1 Billón de Apps Descargadas ymás http://t.co/5IFKXvg4",irrelevant
"Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco",neutral
I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.,negative
me dio pereza buscar su usuario en #twitter :P+,irrelevant
What do u think of Location Lock's new #twitter #logo? Can u see the cross hairs for when GPS tracking locks on 2 ur fleet vehicle?,neutral
How to use Google Alerts to... http://t.co/crMAaAGQ #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning,neutral
#Google #NexusPrime Spec sheet: http://t.co/iuYKWVRQ #Android #Mobile,neutral
"RT @twandroid: Consommation data affichée dans les paramètres, avec même une approximation de la consommation future !#google #nexusprime",irrelevant
#Google revela o Anddroi 4.0 Ice Cream Sandwich: O Google revelou hoje durante um evento em… http://t.co/pfzUy1i2,irrelevant
Why are manhole covers round? #Google #autocomplete,neutral
#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games,neutral
"well.....#google's #icecreamsandwich and new accompanying phone are, as usual, neat, but nothing ground-breaking",positive
Para el que le interese saber las características del nuevo cel que me compraré http://t.co/4JjjCqdJ El #galaxynexus de #google,irrelevant
RT @PhallicDaddy: Trust in the Lord and do good; dwell in the land and enjoy safe pasture. https://t.co/yt1cB4fRju,positive
"Domani a #SMAU con #Microsoft si parla di HTML5, #Kinect SDK, #WebMatrix, Private #Cloud e ci sono i lab su #Azure, http://t.co/Et5Lw9uF",irrelevant
Pozdrowienia z sali A #mts2011 #Microsoft #surface obecnie  http://t.co/QfQkHAYd,irrelevant
"""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?",negative
#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia,positive
RT @twandroid Messagerie vocale directement dans ICS #google #nexusprime,irrelevant
Too bad #google didn't have a tribute graphic for #DennisRitchie.,negative
#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P,irrelevant
@PrJusto Don't question the @Apple they will remember your dissent!,negative
"RT @NWPinPDX: Rudy Giuliani is making an ass of himself on @MSNBC right now. Won’t answer questions, can’t quite keep both eyes open at onc…",negative
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 1,neutral
RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters,neutral
#twitter keeps me from sleeping! #soaddicted,neutral
no los menciono por que me calientan el #twitter,irrelevant
Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #,negative
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 10,neutral
RT @CRMStrategies: Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @phil ...,neutral
RT @AccessNetworks: We're waiting patiently for Google+ business pages. Anyone else wanting to jump on board? #avtweeps #google+ http:// ...,neutral
Twhistler makes Twitter sing!  #twitter http://t.co/wwNZ6dx6,neutral
"RT @chucklesbts: ""lajimolala"" ""rrrrrap monster"" ""rock bison"" ""happy birthday bro"" bts literally have like 5 inside jokes but they never let…",positive
"Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/l5uNInSW #neowin",neutral
Lol Smh gudnite #twitter,neutral
